react_id	react_name	react_rev	react_single	react_de	lowbnd	uppbnd	obj_coef	gprRules	gpr
R04673	(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)	FALSE	NA	NA	0	1000	0	(x[1] & x[2])	(Nmar_1072 and Nmar_1071)
R04710	Protein-glycine,dihydroflavodoxin:S-adenosyl-L-methionine oxidoreductase (S-adenosyl-L-methionine cleaving)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0217
R04734	4a-hydroxytetrahydrobiopterin hydro-lyase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1468
R04771	ATP:L-selenomethione S-adenosyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0085
R04773	Selenomethionine:tRNAMet ligase (AMP-forming)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0963
R04780	beta-D-Fructose 1,6-bisphosphate 1-phosphohydrolase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1035
R04805	alcohol dehydrogenase (glycerol)	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R04858	S-adenosyl-L-methionine:DNA (cytosine-5-)-methyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1473
R04859	O3-acetyl-L-serine:thiosulfate 2-amino-2-carboxyethyltransferase (reducing, L-cysteine-forming)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0670
R04880	3,4-dihydroxyphenylethyleneglycol:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R04928	ATP:adenylylsulfate 3'-phosphotransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0023
R04929	ATP:selenate adenylyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0050
R04935	(5-L-glutamyl)-peptide:Se-Methylselenocysteine 5-glutamyltransferase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1004
R04936	Se-Adenosylselenohomocysteine hydrolase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0964
R04951		FALSE	NA	NA	0	1000	0	x[1]	Nmar_0296
R04953	(3R)-3-Hydroxyhexanoyl-[acyl-carrier-protein]:NADP + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0634 or Nmar_0173)
R04964	(3R)-3-Hydroxydodecanoyl-[acyl-carrier-protein]:NADP + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0634 or Nmar_0173)
R04985	4-hydroxy-3-polyprenylbenzoate carboxy-lyase	FALSE	NA	NA	0	1000	0	(x[1] | x[2])	(Nmar_0771 or Nmar_0555)
R04986	3-octaprenyl-4-hydroxybenzoate carboxy-lyase	FALSE	NA	NA	0	1000	0	(x[1] | x[2])	(Nmar_0771 or Nmar_0555)
R04990	UDP-L-rhamnose:flavonol-3-O-D-glucoside L-rhamnosyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1315
R04993	S-adenosyl-L-methione:demethylmenaquinone methyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1315
R05032	UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0194
R05046	formamidopyrimidine nucleoside triphosphate amidohydrolase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0038
R05048	2,5-diaminopyrimidine nucleoside triphosphate mutase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0038
R05052	L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0546 or Nmar_0865)
R05068	(R)-2,3-Dihydroxy-3-methylpentanoate:NADP + oxidoreductase	FALSE	NA	NA	-1000	0	0	x[1]	Nmar_0959
R05069	(S)-2-Aceto-2-hydroxybutanoate:NADP + oxidoreductase (isomerizing)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0959
R05070	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0886
R05071	ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0959
R05086	O-Phospho-4-hydroxy-L-threonine phospho-lyase (adding water)	FALSE	NA	NA	0	1000	0	(x[1] | x[2])	(Nmar_0833 or Nmar_1549)
R05145	biotin--protein ligase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0984
R05149	S-Adenosyl-L-methionine:1-precorrin-6Y C5,15-methyltransferase (C-12-decarboxylating)	FALSE	NA	NA	0	1000	0	(x[1] | x[2])	(Nmar_0005 or Nmar_0057)
R05177	precorrin 8X 11,12-methylmutase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0080
R05180	S-adenosyl-L-methionine:precorrin-3B C17-methyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1752
R05181	S-adenosyl-L-methionine:precorrin-4 C11 methyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0059
R05220	ATP:cob(I)yrinic acid-a,c-diamide Cobeta-adenosyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0078
R05223	Adenosylcobalamin 5'-phosphate synthase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1582
R05224	cobyrinic acid a,c-diamide synthase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0079
R05225	adenosylcobyric acid synthase (glutamine-hydrolysing)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1584
R05233	trans-3-Chloro-2-propene-1-ol:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R05234	cis-3-chloro-2-propene-1-ol:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R05298	4-hydroxy-2-oxohexanoate pyruvate-lyase (propanal-forming)	TRUE	NA	NA	-1000	1000	0		
R05329	Spermidine:eIF5A-lysine 4-aminobutyltransferase (propane-1,3-diamine-forming)	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0648 or Nmar_0928)
R05577	L-Aspartate:tRNA(Asp) ligase (AMP-forming)	FALSE	NA	NA	0	1000	0	(x[1] | x[2])	(Nmar_0871 or Nmar_1066)
R05578	L-glutamate:tRNA(Glu) ligase (AMP-forming)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0311
R05617	all-trans-polyprenyl diphosphate:1,4-dihydroxy-2-naphthoate polyprenyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0938
R05662	UDP-N-acetyl-D-glucosamine:N-acetyl-alpha-D-muramyl(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ala)-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0194
R05679	sn-glycerol-1-phosphate:NAD 2-oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1729
R05680	sn-glycerol-1-phosphate:NADP 2-oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1729
R05705	FMNH2:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1737
R05808	S-adenosyl-L-methionine:cobalt-factor-II C20-methyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0058
R05809	precorrin-3B C17-methyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1752
R05810	cobalt-precorrin-4 methyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0059
R05813	precorrin-6Y C5,15-methyltransferase (decarboxylating)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0005
R05814	precorrin-8 11,12-methylmutase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0080
R05815	cobyrinate:L-glutamine amido-ligase (ADP-forming)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0079
R05976		TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0075
R06137	Cytosine deaminase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2] | x[3])	(Nmar_1578 or Nmar_1471 or Nmar_0947)
R06172		TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0194
R06447	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate cistransferase (adding 8 isopentenyl units)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1416
R06513	dTDPglucose 4,6-dehydratase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0125
R06514	dTDP-4-dehydro-6-deoxy-alpha-D-glucose 3,5-epimerase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0145
R06529	adenosylcobyric acid:(R)-1-aminopropan-2-yl phosphate ligase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1583
R06590	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase	TRUE	NA	NA	-1000	1000	0	(x[1] & x[2])	(Nmar_0299 and Nmar_0300)
R06782	3-phenylpropanoate,NADH:oxygen oxidoreductase (2,3-hydroxylating)	FALSE	NA	NA	0	1000	0		
R06783	trans-cinnamate,NADH:oxygen oxidoreductase (2,3-hydroxylating)	FALSE	NA	NA	0	1000	0		
R06858	1,4-dihydroxy-2-naphthoate phytyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0938
R06859	demethylphylloquinone methyltransferase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1315
R06861	D-xylulose-5-phosphate:thiamin diphosphate glycolaldehydetransferase	TRUE	NA	NA	-1000	1000	0	(x[1] & x[2])	(Nmar_0299 and Nmar_0300)
R06863	D-sedoheptulose-7-phosphate:thiamin diphosphate glycolaldehydetransferase	TRUE	NA	NA	-1000	1000	0	(x[1] & x[2])	(Nmar_0299 and Nmar_0300)
R06917	1-hydroxymethylnaphthalene:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R06927	(2-naphthyl)methanol:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R06975	5-formaminoimidazole-4-carboxamide-1-beta-D-ribofuranosyl 5'-monophosphate synthetase	FALSE	NA	NA	0	1000	0	(x[1] | x[2])	(Nmar_0770 or Nmar_0872)
R06977	L-2,4-diaminobutyrate:2-oxoglutarate 4-aminotransferase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1345
R06978	acetyl-CoA:L-2,4-diaminobutanoate N4-acetyltransferase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1346
R06979	Ectoine hydro-lyase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1344
R07105	alcohol dehydrogenase (glycerol)	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R07145	L-iditol:NAD + 2-oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1079
R07164	L-aspartate:NAD + oxidoreductase (deaminating)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1240
R07180		TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0560
R07268	ATP:cobinamide Cobeta-adenosyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0078
R07281	D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1616
R07302	adenosylcobyric acid:(R)-1-aminopropan-2-ol ligase (ADP-forming)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1583
R07306	GTP 8,9-hydrolase (phosphate-forming)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1614
R07324	1D-myo-inositol-3-phosphate lyase (isomerizing)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0649
R07326	alcohol dehydrogenase (glycerol)	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R07327	alcohol dehydrogenase (glycerol)	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R07343	myo-inositol-phosphate phosphohydrolase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0268
R07349	n-alkanal:NAD + 2-oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1146
R07353	6-(2-Amino-2-carboxyethyl)-7,8-dioxo-7,8-dihydroquinoline-2,4-dicarboxylate:oxygen oxidoreductase (cyclizing)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0288
R07404	5-amino-1-(5-phospho-D-ribosyl)imidazole:carbon-dioxide ligase (ADP-forming)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0846
R07405	5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole carboxymutase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0847
R07410	L-aspartate:NAD + oxidoreductase (deaminating)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1240
R07411	protoheme IX farnesyltransferase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_1225 or Nmar_1588)
R07412		TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0186
R07456	D-ribulose 5-phosphate,D-glyceraldehyde 3-phosphate pyridoxal 5'-phosphate-lyase	TRUE	NA	NA	-1000	1000	0	(x[1] & x[2])	(Nmar_1478 and Nmar_1479)
R07461		TRUE	NA	NA	-1000	1000	0		
R07477	spermidine:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0648 or Nmar_0928)
R07606	L-methionine:thioredoxin-disulfide S-oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0995
R07607	peptide-methionine:thioredoxin-disulfide S-oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0697
R07641	carbamoyl-phosphate synthase (glutamine-hydrolysing)	FALSE	NA	NA	0	1000	0	(x[1] & x[2])	(Nmar_1085 and Nmar_1086)
R07759		TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0173 or Nmar_0634)
R07763	3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0634
R07772	cobalt-precorrin 5A acylhydrolase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0082
R07773	S-adenosyl-L-methionine:cobalt-precorrin-5B (C1)-methyltransferase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0083
R07774	S-adenosyl-L-methionine:cobalt-precorrin-6B C15-methyltransferase (C12-decarboxylating)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0057
R07775	S-adenosyl-L-methionine:cobalt-precorrin-7 C5-methyltransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0005
R08050	ectoine hydroxylase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1343
R08198	NAD-binding D-isomer specific 2-hydroxyacid dehydrogenase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1258
R08221	5'-deoxy-5-fluorocytidine aminohydrolase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1471
R08227	5,6-dihydro-5-fluorouracil amidohydrolase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0214
R08231	5-fluorouridine monophosphate:diphosphate phospho-alpha-D-ribosyl-transferase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0289
R08240	6-thioinosine 5'-monophosphate:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1569
R08244	6-thioxanthine 5'-monophosphate:L-glutamine amido-ligase (AMP-forming)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1573
R08281	alcophosphamide:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R08306	2-phenyl-1,3-propanediol monocarbamate:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R08310	4-hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R08360	tryparedoxin:hydroperoxide oxidoreductase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0560
R08362	trypanothione:hydroperoxide oxidoreductase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0560
R08363	2'-deoxyribonucleoside-diphosphate:tryparedoxin-disulfide 2'-oxidoreductase	FALSE	NA	NA	-1000	0	0	x[1]	Nmar_1627
R08364	2'-deoxyribonucleoside-diphosphate:trypanothione-disulfide 2'-oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1627
R08468		TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1297
R08469	S-Adenosyl-L-methionine:2-(3-carboxy-3-aminopropyl)-L-histidine methyltransferase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1297
R08557	choline dehydrogenase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0523 or Nmar_1193)
R08639	alpha-D-glucose 1,6-phosphomutase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0224
R08648	pyruvate:2-oxobutanoate acetaldehydetransferase (decarboxylating)	FALSE	NA	NA	0	1000	0	(x[1] & x[2])	(Nmar_1071 and Nmar_1072)
R08774	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1315
R08924	butanoyl-CoA:carbon-dioxide ligase (ADP-forming)	FALSE	NA	NA	0	1000	0		
R09083	5,6-dimethylbenzimidazole synthase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1736
R09099	5,10-methylenetetrahydromethanopterin:glycine hydroxymethyltransferase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1793
R09248	(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 5 isopentenyl units)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0287
R00742	acetyl-CoA:carbon-dioxide ligase (ADP-forming)	FALSE	NA	NA	0	1000	0	(x[1] & x[2] & x[3])	(Nmar_0272 and Nmar_0273 and Nmar_0274)
R00740	3-oxopropanoate:NADP + oxidoreductase (CoA-malonylating)	TRUE	NA	NA	-1000	1000	0		
R09289	3-hydroxypropionate:NADP + oxidoreductase	FALSE	NA	NA	-1000	0	0	x[1]	Nmar_1110
R03157	3-hydroxypropionyl-CoA synthetase (ADP-forming)	FALSE	NA	NA	-1000	0	0	x[1]	Nmar_1309
R03045	3-Hydroxypropionyl-CoA hydro-lyase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1308
R00919	propanoyl-CoA:NADP + 2-oxidoreductase	FALSE	NA	NA	-1000	0	0		
R01859	propanoyl-CoA:carbon-dioxide ligase (ADP-forming)	FALSE	NA	NA	0	1000	0	(x[1] & x[2] & x[3])	(Nmar_0272 and Nmar_0273 and Nmar_0274)
R02765	Methylmalonyl-CoA epimerase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0953
R00833	(R)-Methylmalonyl-CoA CoA-carbonylmutase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0954 or Nmar_0958)
R09280	succinate-semialdehyde:NADP + oxidoreductase (CoA-acylating)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1608
R09281	4-hydroxybutanoate:NADP + oxidoreductase	FALSE	NA	NA	-1000	0	0	(x[1] | x[2])	(Nmar_0161 or Nmar_1110)
R10758	4-hydroxybutanoate:CoA ligase (ADP-forming)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0206
R10782	4-hydroxybutanoyl-CoA hydro-lyase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0207
R03026	(S)-3-Hydroxybutanoyl-CoA hydro-lyase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1308
R01975	(S)-3-Hydroxybutanoyl-CoA:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1028
R00238	Acetyl-CoA:acetyl-CoA C-acetyltransferase	TRUE	NA	NA	-1000	1000	0	(x[1] | x[2])	(Nmar_0841 or Nmar_1631)
R00148	ammonia,ubiquinol:oxygen oxidoreductase	FALSE	NA	NA	0	1000	0	(x[1] & x[2] & x[3])	(Nmar_1500 and Nmar_1503 and Nmar_1502)
CuP460		FALSE	NA	NA	0	1000	0	x[1]	Nmar_1226
QH2_Synt		FALSE	NA	NA	0	1000	0		
NIR		FALSE	NA	NA	0	1000	0	(x[1] & x[2] & x[3] & x[4] & x[5] & x[6])	(Nmar_1259 and Nmar_1667 and Nmar_1131 and Nmar_1663 and Nmar_1354 and Nmar_1136)
N2O_spon		FALSE	NA	NA	0	1000	0		
Cytbc1		FALSE	NA	NA	0	1000	0	(x[1] & x[2] & x[3])	(Nmar_1542 and Nmar_1544 and Nmar_1543)
Cytaa3		FALSE	NA	NA	0	1000	0	(x[1] & x[2] & x[3] & x[4])	(Nmar_0182 and Nmar_0183 and Nmar_0184 and Nmar_0185)
rxn10042	ATP synthase (four protons for one ATP)	FALSE	NA	NA	0	1000	0	(x[1] & x[2] & x[3] & x[4] & x[5] & x[6])	(Nmar_1688 and Nmar_1689 and Nmar_1690 and Nmar_1691 and Nmar_1692 and Nmar_1693)
R02163	NADH:ubiquinone oxidoreductase	FALSE	NA	NA	0	1000	0	(x[1] & x[2] & x[3] & x[4] & x[5] & x[6] & x[7] & x[8] & x[9] & x[10] & x[11])	(Nmar_0276 and Nmar_0277 and Nmar_0278 and Nmar_0279 and Nmar_0280 and Nmar_0281 and Nmar_0282 and Nmar_0283 and Nmar_0284 and Nmar_0285 and Nmar_0286)
H_disp		FALSE	NA	NA	0	1000	0		
R01196	pyruvate:ferredoxin 2-oxidoreductase (CoA-acetylating)	FALSE	NA	NA	0	0	0		
R00310	protoheme ferro-lyase (protoporphyrin-forming)	FALSE	NA	NA	0	1000	0		
R01529	D-Ribulose-5-phosphate 3-epimerase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0299
R04173	3-Phosphoserine:2-oxoglutarate aminotransferase	FALSE	NA	NA	-1000	0	0		
R01652		FALSE	NA	NA	-1000	0	0		
R04035	Phosphoribosyl-ATP pyrophosphohydrolase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1551
R03013	L-histidinol-phosphate phosphohydrolase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1555
R03509	N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_0914
R01715	Chorismate pyruvatemutase	TRUE	NA	NA	-1000	1000	0		
R01728	Prephenate:NAD + oxidoreductase(decarboxylating)	FALSE	NA	NA	0	1000	0		
R00586	acetyl-CoA:L-serine O-acetyltransferase	FALSE	NA	NA	0	1000	0		
R10409		TRUE	NA	NA	-1000	1000	0		
R01127	IMP 1,2-hydrolase (decyclizing)	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0872
R00751	L-threonine acetaldehyde-lyase (glycine-forming)	FALSE	NA	NA	0	1000	0		
R01286	L-cystathionine L-homocysteine-lyase (deaminating; pyruvate-forming)	FALSE	NA	NA	0	1000	0		
R00194	S-Adenosyl-L-homocysteine homocysteinylribohydrolase	FALSE	NA	NA	0	1000	0		
R01291	S-(5-deoxy-D-ribos-5-yl)-L-homocysteine homocysteine-lyase [(4S)-4,5-dihydroxypentan-2,3-dione-forming]	FALSE	NA	NA	0	1000	0		
R09775	LysW:L-2-aminoadipate ligase (ADP-forming)	FALSE	NA	NA	0	1000	0	(x[1] & x[2])	(Nmar_1288 and Nmar_1295)
R09776	ATP:LysW-gamma-L-alpha-aminoadipate 6-phosphotransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1290
R09777	LysW-gamma-L-alpha-aminoadipate 6-semialdehyde:NADP + 6-oxidoreductase (phosphorylating)	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1289
R09778	LysW-gamma-L-lysine:2-oxoglutarate 6-aminotransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1291
R09779	LysW-gamma-L-lysine carboxypeptidase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1296
R06844		TRUE	NA	NA	-1000	1000	0		
R02508		FALSE	NA	NA	-1000	0	0		
R01776	Acetyl-CoA:L-homoserine O-acetyltransferase	TRUE	NA	NA	-1000	1000	0		
R01287	O-acetyl-L-homoserine:hydrogen sulfide S-(3-amino-3-carboxypropyl)transferase	TRUE	NA	NA	-1000	1000	0		
R00271	2-Hydroxybutane-1,2,4-tricarboxylate 2-oxoglutarate-lyase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_1070
R03444	2-Hydroxybutane-1,2,4-tricarboxylate hydro-lyase	FALSE	NA	NA	0	1000	0		
R04371	Homoisocitrate hydro-lyase	FALSE	NA	NA	-1000	0	0		
R01934	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate:NAD + oxidoreductase	FALSE	NA	NA	0	1000	0		
R01939	L-2-Aminoadipate:2-oxoglutarate aminotransferase	TRUE	NA	NA	-1000	1000	0		
R01716	chorismate:L-glutamine aminotransferase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0912
R05553	4-amino-4-deoxychorismate pyruvate-lyase	TRUE	NA	NA	-1000	1000	0		
R10348		FALSE	NA	NA	0	1000	0		
R10344		FALSE	NA	NA	0	1000	0		
R04621	Dihydroneopterin monophosphate dephosphorylase	FALSE	NA	NA	-1000	0	0		
R03504	2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase	TRUE	NA	NA	-1000	1000	0		
R03503	6-hydroxymethyl-dihydropterin pyrophosphokinase	FALSE	NA	NA	0	1000	0		
R02237	7,8-dihydropteroate:L-glutamate ligase (ADP-forming)	FALSE	NA	NA	0	1000	0		
R00939	5,6,7,8-Tetrahydrofolate:NADP + oxidoreductase	FALSE	NA	NA	-1000	0	0		
R01333	glycolaldehyde:NAD + oxidoreductase	FALSE	NA	NA	0	1000	0		
R00013	Glyoxylate carboxy-lyase (dimerizing)	FALSE	NA	NA	0	1000	0		
R01745	(R)-Glycerate:NAD + oxidoreductase	TRUE	NA	NA	-1000	1000	0		
R01514	ATP:(R)-glycerate 3-phosphotransferase	FALSE	NA	NA	0	1000	0	x[1]	Nmar_1111
R01224	5-methyltetrahydrofolate:NADP + oxidoreductase	FALSE	NA	NA	-1000	0	0		
R10561	ATP:phosphomevalonate carboxy-lyase (adding ATP; isopentenyl-phosphate-forming)	FALSE	NA	NA	0	1000	0		
R10093	ATP:isopentenyl phosphate phosphotransferase	TRUE	NA	NA	-1000	1000	0	x[1]	Nmar_0314
R04158	geranylgeranyl diphosphate:sn-glyceryl phosphate geranylgeranyltransferase	FALSE	NA	NA	0	1000	0		
R04520	geranylgeranyl diphosphate:sn-3-O-(geranylgeranyl)glycerol 1-phosphate geranylgeranyltransferase	FALSE	NA	NA	0	1000	0		
R10325	4-hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating)	FALSE	NA	NA	-1000	0	0		
R10255	NAD + glycohydrolase	FALSE	NA	NA	0	1000	0		
R00178	NAD + phosphohydrolase	FALSE	NA	NA	0	1000	0		
