Key	Type	Reactions	MetaCyc	EC	MSID	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	2.8.1.3	rxn06060	rxn06060_Shan	"cpd00042[c0],cpd00268[c0],cpd00067[c0],cpd00081[c0],cpd00111[c0],cpd00239[c0]"	"GSH[c0],H2S2O3[c0],H+[c0],Sulfite[c0],Oxidized glutathione[c0],H2S[c0]"	"-2,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn06060	Thiosulfate:thiol sulfurtransferase	FALSE	0	1000
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	2.8.1.3	rxn24684	rxn24684_Shan	"cpd00268[c0],cpd28262[c0],cpd00067[c0],cpd00081[c0],cpd00239[c0],cpd26977[c0]"	"H2S2O3[c0],Thiols[c0],H+[c0],Sulfite[c0],H2S[c0],Disulfides[c0]"	"-1,-2,1,1,1,1"	"1,1,1,1,1,1"	rxn24684	thiosulfate-thiol sulfurtransferase	TRUE	-1000	1000
aprB	gene	K00395_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFATE-REDUCTASE-RXN	1.8.5.4	rxn20673	rxn20673_Shan	"cpd00239[c0],cpd27012[c0],cpd27011[c0],cpd27311[c0]"	"H2S[c0],ETR-Quinones[c0],ETR-Quinols[c0],Intracellular-Sulfur[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn20673	sulfide:quinone oxidoreductase	TRUE	-1000	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.7.4	rxn00379	rxn00379_Shan	"cpd00002[c0],cpd00048[c0],cpd00012[c0],cpd00193[c0]"	"ATP[c0],Sulfate[c0],PPi[c0],APS[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00379	ATP:sulfate adenylyltransferase	TRUE	-1000	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.7.4	rxn03373	rxn03373_Shan	"cpd00002[c0],cpd03396[c0],cpd00012[c0],cpd00067[c0],cpd03388[c0]"	"ATP[c0],Selenate[c0],PPi[c0],H+[c0],Adenylylselenate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03373	ATP:selenate adenylyltransferase	FALSE	0	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.7.4	rxn27259	rxn27259_Shan	"cpd00002[c0],cpd00048[c0],cpd00012[c0],cpd00193[c0]"	"ATP[c0],Sulfate[c0],PPi[c0],APS[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn27259	sulfate adenylyltransferase	TRUE	-1000	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.7.4	rxn34004	rxn34004_Shan	"cpd00002[c0],cpd00048[c0],cpd00008[c0],cpd00012[c0],cpd00044[c0],cpd00067[c0]"	"ATP[c0],Sulfate[c0],ADP[c0],PPi[c0],3-phosphoadenylylsulfate[c0],H+[c0]"	"-2,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn34004	Lumped PAPS Synthesis	FALSE	0	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.2.1.11	rxn01643	rxn01643_Shan	"cpd00006[c0],cpd00009[c0],cpd00346[c0],cpd00005[c0],cpd00067[c0],cpd01977[c0]"	"NADP[c0],Phosphate[c0],L-Aspartate4-semialdehyde[c0],NADPH[c0],H+[c0],4-Phospho-L-aspartate[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn01643	L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)	TRUE	-1000	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.2.1.11	rxn33374	rxn33374_Shan	"cpd00005[c0],cpd00067[c0],cpd01977[c0],cpd00006[c0],cpd00009[c0],cpd00346[c0]"	"NADPH[c0],H+[c0],4-Phospho-L-aspartate[c0],NADP[c0],Phosphate[c0],L-Aspartate4-semialdehyde[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn33374	Aspartate-semialdehyde dehydrogenase	TRUE	-1000	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.2.1.11	rxn33956	rxn33956_Shan	"cpd00005[c0],cpd29967[c0],cpd00006[c0],cpd00009[c0],cpd29973[c0]"	"NADPH[c0],Aspartyl-4-phosphate[c0],NADP[c0],Phosphate[c0],Asparatate Semialdehyde[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn33956	Aspartate Semialdehyde Dehydrogenase	FALSE	0	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.1.25	rxn00361	rxn00361_Shan	"cpd00002[c0],cpd00193[c0],cpd00008[c0],cpd00044[c0],cpd00067[c0]"	"ATP[c0],APS[c0],ADP[c0],3-phosphoadenylylsulfate[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00361	ATP:adenylylsulfate 3'-phosphotransferase	FALSE	0	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.1.25	rxn03372	rxn03372_Shan	"cpd00002[c0],cpd03388[c0],cpd00008[c0],cpd00067[c0],cpd03395[c0]"	"ATP[c0],Adenylylselenate[c0],ADP[c0],H+[c0],3'-Phosphoadenylylselenate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03372	ATP:adenylylsulfate 3'-phosphotransferase	FALSE	0	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	2.7.1.25	rxn34004	rxn34004_Shan	"cpd00002[c0],cpd00048[c0],cpd00008[c0],cpd00012[c0],cpd00044[c0],cpd00067[c0]"	"ATP[c0],Sulfate[c0],ADP[c0],PPi[c0],3-phosphoadenylylsulfate[c0],H+[c0]"	"-2,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn34004	Lumped PAPS Synthesis	FALSE	0	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.8.1.2	rxn00623	rxn00623_Shan	"cpd00001[c0],cpd00006[c0],cpd00239[c0],cpd00005[c0],cpd00067[c0],cpd00081[c0]"	"H2O[c0],NADP[c0],H2S[c0],NADPH[c0],H+[c0],Sulfite[c0]"	"-3,-3,-1,3,3,1"	"1,1,1,1,1,1"	rxn00623	hydrogen-sulfide:NADP+ oxidoreductase	TRUE	-1000	0
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.8.1.2	rxn02570	rxn02570_Shan	"cpd00001[c0],cpd00006[c0],cpd01078[c0],cpd00005[c0],cpd00067[c0],cpd03387[c0]"	"H2O[c0],NADP[c0],Selenide[c0],NADPH[c0],H+[c0],Selenite[c0]"	"-3,-4,-1,4,2,1"	"1,1,1,1,1,1"	rxn02570	Hydrogen selenide:NADP+ oxidoreductase	TRUE	-1000	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.8.1.2	rxn06418	rxn06418_Shan	"cpd00001[c0],cpd00005[c0],cpd01078[c0],cpd00006[c0],cpd00067[c0],cpd03387[c0]"	"H2O[c0],NADPH[c0],Selenide[c0],NADP[c0],H+[c0],Selenite[c0]"	"-3,-3,-1,3,9,1"	"1,1,1,1,1,1"	rxn06418	Hydrogen selenide:NADP+ oxidoreductase	TRUE	-1000	1000
cysC	gene	K00860_Sulfer metabolism in Cenarchaeota_I.ramosa	ADENYLYLSULFKIN-RXN	1.8.1.2	rxn34008	rxn34008_Shan	"cpd00005[c0],cpd00067[c0],cpd00081[c0],cpd00006[c0],cpd00239[c0]"	"NADPH[c0],H+[c0],Sulfite[c0],NADP[c0],H2S[c0]"	"-3,-3,-1,3,1"	"1,1,1,1,1"	rxn34008	Sulfite Reductase (NADPH)	TRUE	-1000	0
met3	gene	K00958_Sulfer metabolism in Cenarchaeota_I.ramosa	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	rxn00379	rxn00379_Shan	"cpd00002[c0],cpd00048[c0],cpd00012[c0],cpd00193[c0]"	"ATP[c0],Sulfate[c0],PPi[c0],APS[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00379	ATP:sulfate adenylyltransferase	TRUE	-1000	1000
met3	gene	K00958_Sulfer metabolism in Cenarchaeota_I.ramosa	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	rxn03373	rxn03373_Shan	"cpd00002[c0],cpd03396[c0],cpd00012[c0],cpd00067[c0],cpd03388[c0]"	"ATP[c0],Selenate[c0],PPi[c0],H+[c0],Adenylylselenate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03373	ATP:selenate adenylyltransferase	FALSE	0	1000
met3	gene	K00958_Sulfer metabolism in Cenarchaeota_I.ramosa	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	rxn27259	rxn27259_Shan	"cpd00002[c0],cpd00048[c0],cpd00012[c0],cpd00193[c0]"	"ATP[c0],Sulfate[c0],PPi[c0],APS[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn27259	sulfate adenylyltransferase	TRUE	-1000	1000
met3	gene	K00958_Sulfer metabolism in Cenarchaeota_I.ramosa	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	rxn34004	rxn34004_Shan	"cpd00002[c0],cpd00048[c0],cpd00008[c0],cpd00012[c0],cpd00044[c0],cpd00067[c0]"	"ATP[c0],Sulfate[c0],ADP[c0],PPi[c0],3-phosphoadenylylsulfate[c0],H+[c0]"	"-2,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn34004	Lumped PAPS Synthesis	FALSE	0	1000
sat	gene	K00958_Sulfer metabolism in Cenarchaeota_I.ramosa	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	rxn00379	rxn00379_Shan	"cpd00002[c0],cpd00048[c0],cpd00012[c0],cpd00193[c0]"	"ATP[c0],Sulfate[c0],PPi[c0],APS[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00379	ATP:sulfate adenylyltransferase	TRUE	-1000	1000
sat	gene	K00958_Sulfer metabolism in Cenarchaeota_I.ramosa	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	rxn03373	rxn03373_Shan	"cpd00002[c0],cpd03396[c0],cpd00012[c0],cpd00067[c0],cpd03388[c0]"	"ATP[c0],Selenate[c0],PPi[c0],H+[c0],Adenylylselenate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03373	ATP:selenate adenylyltransferase	FALSE	0	1000
sat	gene	K00958_Sulfer metabolism in Cenarchaeota_I.ramosa	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	rxn27259	rxn27259_Shan	"cpd00002[c0],cpd00048[c0],cpd00012[c0],cpd00193[c0]"	"ATP[c0],Sulfate[c0],PPi[c0],APS[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn27259	sulfate adenylyltransferase	TRUE	-1000	1000
sat	gene	K00958_Sulfer metabolism in Cenarchaeota_I.ramosa	SULFATE-ADENYLYLTRANS-RXN	2.7.7.4	rxn34004	rxn34004_Shan	"cpd00002[c0],cpd00048[c0],cpd00008[c0],cpd00012[c0],cpd00044[c0],cpd00067[c0]"	"ATP[c0],Sulfate[c0],ADP[c0],PPi[c0],3-phosphoadenylylsulfate[c0],H+[c0]"	"-2,-1,1,1,1,1"	"1,1,1,1,1,1"	rxn34004	Lumped PAPS Synthesis	FALSE	0	1000
TST	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	RXN-19040	2.8.1.1	rxn01416	rxn01416_Shan	"cpd00150[c0],cpd00268[c0],cpd00067[c0],cpd00081[c0],cpd01211[c0]"	"HCN[c0],H2S2O3[c0],H+[c0],Sulfite[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01416	thiosulfate:cyanide sulfurtranserase	FALSE	0	1000
TST	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	RXN-19040	2.8.1.1	rxn27322	rxn27322_Shan	"cpd00268[c0],cpd19012[c0],cpd00067[c0],cpd00081[c0],cpd01211[c0]"	"H2S2O3[c0],Hydrogen cyanide[c0],H+[c0],Sulfite[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn27322	thiosulfate thiotransferase	TRUE	-1000	1000
TST	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	THIOSULFATE-SULFURTRANSFERASE-RXN	2.8.1.1	rxn01416	rxn01416_Shan	"cpd00150[c0],cpd00268[c0],cpd00067[c0],cpd00081[c0],cpd01211[c0]"	"HCN[c0],H2S2O3[c0],H+[c0],Sulfite[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01416	thiosulfate:cyanide sulfurtranserase	FALSE	0	1000
TST	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	THIOSULFATE-SULFURTRANSFERASE-RXN	2.8.1.1	rxn27322	rxn27322_Shan	"cpd00268[c0],cpd19012[c0],cpd00067[c0],cpd00081[c0],cpd01211[c0]"	"H2S2O3[c0],Hydrogen cyanide[c0],H+[c0],Sulfite[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn27322	thiosulfate thiotransferase	TRUE	-1000	1000
MPST	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	MERCAPYSTRANS-RXN	2.8.1.2	rxn02229	rxn02229_Shan	"cpd00081[c0],cpd00706[c0],cpd00020[c0],cpd00268[c0]"	"Sulfite[c0],Mercaptopyruvate[c0],Pyruvate[c0],H2S2O3[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn02229	3-Mercaptopyruvate:cyanide sulfurtransferase	FALSE	0	1000
MPST	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	MERCAPYSTRANS-RXN	2.8.1.2	rxn02230	rxn02230_Shan	"cpd00150[c0],cpd00706[c0],cpd00020[c0],cpd00067[c0],cpd01211[c0]"	"HCN[c0],Mercaptopyruvate[c0],Pyruvate[c0],H+[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn02230	3-mercaptopyruvate:cyanide sulfurtransferase	TRUE	-1000	1000
MPST	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	MERCAPYSTRANS-RXN	2.8.1.2	rxn03524	rxn03524_Shan	"cpd00150[c0],cpd00688[c0],cpd00067[c0],cpd00363[c0],cpd01211[c0]"	"HCN[c0],Thioglycol[c0],H+[c0],Ethanol[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03524	Mercaptoethanol:cyanide sulfurtransferase	TRUE	-1000	1000
MPST	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	MERCAPYSTRANS-RXN	2.8.1.2	rxn32855	rxn32855_Shan	"cpd00706[c0],cpd19012[c0],cpd00020[c0],cpd00067[c0],cpd01211[c0]"	"Mercaptopyruvate[c0],Hydrogen cyanide[c0],Pyruvate[c0],H+[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn32855	3-mercaptopyruvate sulfurtransferase	TRUE	-1000	1000
sseA	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	MERCAPYSTRANS-RXN	2.8.1.2	rxn02229	rxn02229_Shan	"cpd00081[c0],cpd00706[c0],cpd00020[c0],cpd00268[c0]"	"Sulfite[c0],Mercaptopyruvate[c0],Pyruvate[c0],H2S2O3[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn02229	3-Mercaptopyruvate:cyanide sulfurtransferase	FALSE	0	1000
sseA	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	MERCAPYSTRANS-RXN	2.8.1.2	rxn02230	rxn02230_Shan	"cpd00150[c0],cpd00706[c0],cpd00020[c0],cpd00067[c0],cpd01211[c0]"	"HCN[c0],Mercaptopyruvate[c0],Pyruvate[c0],H+[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn02230	3-mercaptopyruvate:cyanide sulfurtransferase	TRUE	-1000	1000
sseA	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	MERCAPYSTRANS-RXN	2.8.1.2	rxn03524	rxn03524_Shan	"cpd00150[c0],cpd00688[c0],cpd00067[c0],cpd00363[c0],cpd01211[c0]"	"HCN[c0],Thioglycol[c0],H+[c0],Ethanol[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn03524	Mercaptoethanol:cyanide sulfurtransferase	TRUE	-1000	1000
sseA	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	MERCAPYSTRANS-RXN	2.8.1.2	rxn32855	rxn32855_Shan	"cpd00706[c0],cpd19012[c0],cpd00020[c0],cpd00067[c0],cpd01211[c0]"	"Mercaptopyruvate[c0],Hydrogen cyanide[c0],Pyruvate[c0],H+[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn32855	3-mercaptopyruvate sulfurtransferase	TRUE	-1000	1000
sseA	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	THIOSULFATE-SULFURTRANSFERASE-RXN	2.8.1.1	rxn01416	rxn01416_Shan	"cpd00150[c0],cpd00268[c0],cpd00067[c0],cpd00081[c0],cpd01211[c0]"	"HCN[c0],H2S2O3[c0],H+[c0],Sulfite[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01416	thiosulfate:cyanide sulfurtranserase	FALSE	0	1000
sseA	gene	K01011_Sulfer metabolism in Cenarchaeota_I.ramosa	THIOSULFATE-SULFURTRANSFERASE-RXN	2.8.1.1	rxn27322	rxn27322_Shan	"cpd00268[c0],cpd19012[c0],cpd00067[c0],cpd00081[c0],cpd01211[c0]"	"H2S2O3[c0],Hydrogen cyanide[c0],H+[c0],Sulfite[c0],Thiocyanate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn27322	thiosulfate thiotransferase	TRUE	-1000	1000
soxB	gene	K17224_Sulfer metabolism in Cenarchaeota_I.ramosa	SARCOX-RXN	1.5.3.1	rxn00433	rxn00433_Shan	"cpd00001[c0],cpd00007[c0],cpd00183[c0],cpd00025[c0],cpd00033[c0],cpd00055[c0]"	"H2O[c0],O2[c0],Sarcosine[c0],H2O2[c0],Glycine[c0],Formaldehyde[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn00433	sarcosine:oxygen oxidoreductase (demethylating)	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn00820	rxn00820_Shan	"cpd00075[c0],cpd00109[c0],cpd00110[c0],cpd00209[c0]"	"Nitrite[c0],Cytochrome c3+[c0],Cytochrome c2+[c0],Nitrate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00820	Nitrite:(acceptor) oxidoreductase	TRUE	-1000	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn05748	rxn05748_Shan	"cpd00067[c0],cpd00209[c0],cpd11451[c0],cpd00001[c0],cpd00067[e0],cpd00075[c0],cpd11606[c0]"	"H+[c0],Nitrate[c0],mql7[c0],H2O[c0],H+[e0],Nitrite[c0],Menaquinone 7[c0]"	"-2,-1,-1,1,2,1,1"	"1,1,1,1,2,1,1"	rxn05748	nitrate reductase	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn05896	rxn05896_Shan	"cpd00075[c0],cpd11609[c0],cpd00209[c0],cpd11610[c0]"	"Nitrite[c0],A[c0],Nitrate[c0],AH2[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn05896	Nitrite:(acceptor) oxidoreductase	TRUE	-1000	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn06110	rxn06110_Shan	"cpd00209[c0],cpd11665[c0],cpd00075[c0],cpd11669[c0]"	"Nitrate[c0],QH2[c0],Nitrite[c0],Q[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn06110	Nitrite:(acceptor) oxidoreductase	TRUE	-1000	0
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn09000	rxn09000_Shan	"cpd00209[c0],cpd15561[e0],cpd00001[c0],cpd00075[c0],cpd15560[e0]"	"Nitrate[c0],Ubiquinol-8[e0],H2O[c0],Nitrite[c0],Ubiquinone-8[e0]"	"-1,-1,1,1,1"	"1,2,1,1,2"	rxn09000	Nitrate reductase (Ubiquinol-8)	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn09001	rxn09001_Shan	"cpd00067[c0],cpd00209[c0],cpd15561[c0],cpd00001[c0],cpd00067[e0],cpd00075[c0],cpd15560[c0]"	"H+[c0],Nitrate[c0],Ubiquinol-8[c0],H2O[c0],H+[e0],Nitrite[c0],Ubiquinone-8[c0]"	"-2,-1,-1,1,2,1,1"	"1,1,1,1,2,1,1"	rxn09001	Nitrate reductase (Ubiquinol-8) (periplasm)	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn09002	rxn09002_Shan	"cpd00209[c0],cpd15499[e0],cpd00001[c0],cpd00075[c0],cpd15500[e0]"	"Nitrate[c0],Menaquinol 8[e0],H2O[c0],Nitrite[c0],Menaquinone 8[e0]"	"-1,-1,1,1,1"	"1,2,1,1,2"	rxn09002	Nitrate reductase (Menaquinol-8) (periplasm)	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn12296	rxn12296_Shan	"cpd00209[c0],cpd11665[c0],cpd00001[c0],cpd00075[c0],cpd11669[c0]"	"Nitrate[c0],QH2[c0],H2O[c0],Nitrite[c0],Q[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn12296	Nitrite:(acceptor) oxidoreductase	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn13732	rxn13732_Shan	"cpd00209[c0],cpd11451[e0],cpd00001[c0],cpd00075[c0],cpd11606[e0]"	"Nitrate[c0],mql7[e0],H2O[c0],Nitrite[c0],Menaquinone 7[e0]"	"-1,-1,1,1,1"	"1,2,1,1,2"	rxn13732	nitrate reductase	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn13733	rxn13733_Shan	"cpd00209[c0],cpd17026[e0],cpd00001[c0],cpd00075[c0],cpd17027[e0]"	"Nitrate[c0],methymenaquinol 7[e0],H2O[c0],Nitrite[c0],methylmenaquinone 7[e0]"	"-1,-1,1,1,1"	"1,2,1,1,2"	rxn13733	nitrate reductase (methylmenaquinone-7)	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn14173	rxn14173_Shan	"cpd00001[c0],cpd00075[c0],cpd00109[c0],cpd00067[c0],cpd00110[c0],cpd00209[c0]"	"H2O[c0],Nitrite[c0],Cytochrome c3+[c0],H+[c0],Cytochrome c2+[c0],Nitrate[c0]"	"-1,-1,-2,2,2,1"	"1,1,1,1,1,1"	rxn14173	nitrite:(acceptor) oxidoreductase	TRUE	-1000	0
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn14358	rxn14358_Shan	"cpd00001[c0],cpd00075[c0],cpd11609[c0],cpd00209[c0],cpd11610[c0]"	"H2O[c0],Nitrite[c0],A[c0],Nitrate[c0],AH2[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn14358	nitrite:acceptor oxidoreductase	TRUE	-1000	0
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn20280	rxn20280_Shan	"cpd00001[c0],cpd00075[c0],cpd22290[c0],cpd00209[c0],cpd26978[c0]"	"H2O[c0],Nitrite[c0],Acceptor[c0],Nitrate[c0],Donor-H2[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn20280	respiratory nitrate reductase	TRUE	-1000	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn26381	rxn26381_Shan	"cpd00209[c0],cpd28300[c0],cpd00001[c0],cpd00075[c0],cpd28301[c0]"	"Nitrate[c0],Ubiquinols[c0],H2O[c0],Nitrite[c0],Ubiquinones[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn26381	RXN0-6369.c	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn37454	rxn37454_Shan	"cpd00209[c0],cpd15561[c0],cpd00001[c0],cpd00075[c0],cpd15560[c0]"	"Nitrate[c0],Ubiquinol-8[c0],H2O[c0],Nitrite[c0],Ubiquinone-8[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37454	RXN0-6369.p.metaexp.CPD-9956_UBIQUINONE-8	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn37455	rxn37455_Shan	"cpd00209[c0],cpd25914[c0],cpd00001[c0],cpd00075[c0],cpd01351[c0]"	"Nitrate[c0],ubiquinol(9)[c0],H2O[c0],Nitrite[c0],Ubiquinone-9[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37455	RXN0-6369.p.metaexp.CPD-9957_UBIQUINONE-9	FALSE	0	1000
1.7.99.4	EC	nxrAB_Ca.Nitrospira_dfluvii	NA	NA	rxn37456	rxn37456_Shan	"cpd00209[c0],cpd25915[c0],cpd00001[c0],cpd00075[c0],cpd08232[c0]"	"Nitrate[c0],ubiquinol(10)[c0],H2O[c0],Nitrite[c0],Ubidecarenone[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn37456	RXN0-6369.p.metaexp.CPD-9958_UBIQUINONE-10	FALSE	0	1000
1.1.1.298	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn16149	rxn16149_Shan	"cpd00006[c0],cpd00745[c0],cpd00005[c0],cpd00067[c0],cpd00191[c0]"	"NADP[c0],Hydracrylic acid[c0],NADPH[c0],H+[c0],3-Oxopropanoate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn16149	3-hydroxypropionate:NADP+ oxidoreductase	TRUE	-1000	1000
1.1.1.35	EC	PWY-5789_3-hydroxypropanoate/4-hydroxybutanate cycle	NA	NA	rxn01451	rxn01451_Shan	"cpd00003[c0],cpd00842[c0],cpd00004[c0],cpd00067[c0],cpd00279[c0]"	"NAD[c0],(S)-3-Hydroxybutyryl-CoA[c0],NADH[c0],H+[c0],Acetoacetyl-CoA[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01451	(S)-3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase	TRUE	-1000	1000
