react_id	react_name	react_rev	react_single	react_de	lowbnd	uppbnd	obj_coef	gprRules	gpr	react_attr	rxn	name	ec	tc	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID
rxn19872_c0	dimethylallyltranstransferase	TRUE	NA	NA	-1000	1000	0			rxn19872	GPPSYN-RXN	geranylpyrophosphate synthase	2.5.1.1	NA	UniRef50_A0A0B0HTY3	40.252	1.53e-43	140	82	STY4_bin_1_NODE_49_length_51601_cov_492.665	25553	26458	|PWY-5122|	good_blast	full	Subunit 2	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.1;http://identifiers.org/seed.reaction:rxn19872;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn23045_c0	glycine oxidase	FALSE	NA	NA	0	1000	0			rxn23045	RXN-12614	glycine oxidase	1.4.3.19	NA	UniRef90_Q5L2C2	26.774	3.39e-16	79	76	STY4_bin_1_NODE_164_length_30819_cov_477.434	16611	15685	|PWY-6891|	bad_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.3.19;http://identifiers.org/seed.reaction:rxn23045;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn24116_c0	RXN-5802.ce	TRUE	NA	NA	-1000	1000	0			rxn24116	p07001|p0ab67|p0c186|p0c188|q72gr8|q72gr9|q72gs0	transport-alternative-nad	NA	alternative	gnl|tc-db|p0c188|3.d.2.2.1	67.591	4.49e-164	511	99	STY3_bin_1_NODE_448_length_13136_cov_133.985	8985	7582	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn24116;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn27455_c0	Long-chain-3-hydroxyacyl-CoA dehydrogenase	TRUE	NA	NA	-1000	1000	0			rxn27455	RXN-14393	3-hydroxyacyl-CoA dehydrogenase	1.1.1.211	NA	UniRef50_A0A0D6FS44	40	6.41e-30	116	76	STY4_bin_1_NODE_5_length_111668_cov_444.387	80167	79604	|PWY0-1337|	good_blast	full	Subunit undefined	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.211;http://identifiers.org/seed.reaction:rxn27455;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn27536_c0	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase	TRUE	NA	NA	-1000	1000	0			rxn27536	1TRANSKETO-RXN	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycoaldehyde transferase	2.2.1.1	NA	UniRef90_A0A0I9QGZ2	49.551	0	656	98	STY4_bin_1_NODE_2_length_187527_cov_473.197	134677	136662	|CALVIN-PWY|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.2.1.1;http://identifiers.org/seed.reaction:rxn27536;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn27538_c0	Crotonase	TRUE	NA	NA	-1000	1000	0			rxn27538	3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	crotonyl-CoA hydratase	4.2.1.55	NA	UniRef50_A0A098GH45	40.711	2.79e-51	177	97	STY2_bin_2_NODE_716_length_12096_cov_38.1089	6027	5284	|PWY-5741|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.2.1.55;http://identifiers.org/seed.reaction:rxn27538;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn27691_c0	AICARSYN-RXN.d	TRUE	NA	NA	-1000	1000	0			rxn27691	AICARSYN-RXN	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole lyase	4.3.2.2	NA	UniRef90_Q9I0K9	55.066	1.82e-159	498	99	STY2_bin_2_NODE_132_length_29459_cov_35.3349	15199	16557	|PWY-6123|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.3.2.2;http://identifiers.org/seed.reaction:rxn27691;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn27727_c0	coupling factors (F0, F1 and CF1)	FALSE	NA	NA	0	1000	0			rxn27727	ATPSYN-RXN	ATP synthase	7.1.2.2	NA		NA	NA	100	NA		NA	NA	|PWY-7980|	no_blast	full	Subunit 11	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:7.1.2.2;http://identifiers.org/seed.reaction:rxn27727;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn27926_c0	Histidinol-phosphate aminotransferase	TRUE	NA	NA	-1000	1000	0			rxn27926	HISTAMINOTRANS-RXN	histidinol phosphate aminotransferase	2.6.1.9	NA	UniRef90_A4XMY1	40.346	1.13e-71	241	96	STY2_bin_2_NODE_113_length_31434_cov_32.1565	9127	10164	|HISTSYN-PWY|	good_blast	full	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.6.1.9;http://identifiers.org/seed.reaction:rxn27926;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn28322_c0	RXN-6382.m.chlamyexp.NAD_NADH	TRUE	NA	NA	-1000	1000	0			rxn28322	RXN66-3	acetaldehyde dehydrogenase	1.2.1.3	NA	UniRef90_O34660	39.203	4.41e-96	317	96	STY2_bin_2_NODE_155_length_26797_cov_38.2147	14556	15983	|PWY66-161|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.3;http://identifiers.org/seed.reaction:rxn28322;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn28323_c0	RXN-6383.m	TRUE	NA	NA	-1000	1000	0			rxn28323	METHYLACYLYLCOA-HYDROXY-RXN	Methylacrylyl-CoA hydratase	4.2.1.17	NA	UniRef90_O07137	56.25	2.4e-88	284	99	STY2_bin_2_NODE_716_length_12096_cov_38.1089	6051	5284	|VALDEG-PWY|	good_blast	full	Subunit undefined	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.2.1.17;http://identifiers.org/seed.reaction:rxn28323;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn28352_c0	RXN-7693.d	TRUE	NA	NA	-1000	1000	0			rxn28352	ALCOHOL-DEHYDROG-RXN	alcohol dehydrogenase	1.1.1.1	NA	UniRef90_P72324	72.606	2.66e-174	536	100	STY4_bin_1_NODE_22_length_67542_cov_591.459	35769	34663	|ETOH-ACETYLCOA-ANA-PWY|	good_blast	full	NA	1	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.1;http://identifiers.org/seed.reaction:rxn28352;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn28356_c0	RXN-7700.d	TRUE	NA	NA	-1000	1000	0			rxn28356	ALCOHOL-DEHYDROG-RXN	alcohol dehydrogenase	1.1.1.1	NA	UniRef90_P72324	72.606	2.66e-174	536	100	STY4_bin_1_NODE_22_length_67542_cov_591.459	35769	34663	|ETOH-ACETYLCOA-ANA-PWY|	good_blast	full	NA	1	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.1;http://identifiers.org/seed.reaction:rxn28356;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn28979_c0	Methionine adenosyltransferase	FALSE	NA	NA	0	1000	0			rxn28979	S-ADENMETSYN-RXN	methionine adenosyltransferase	2.5.1.6	NA	UniRef90_A1SZJ9	61.026	8.07e-158	489	99	STY2_bin_2_NODE_3_length_112532_cov_30.2027	95564	94398	|ETHYL-PWY|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.6;http://identifiers.org/seed.reaction:rxn28979;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn28981_c0	SEDOBISALDOL-RXN.d	TRUE	NA	NA	-1000	1000	0			rxn28981	F16ALDOLASE-RXN	fructose-bisphosphate aldolase	4.1.2.13	NA	UniRef90_Q8P5Z7	62.84	1.4e-121	383	99	STY4_bin_1_NODE_8_length_104303_cov_519.895	46875	45886	|ANAGLYCOLYSIS-PWY|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.2.13;http://identifiers.org/seed.reaction:rxn28981;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn29001_c0	Ornithine ketoacid aminotransferase	TRUE	NA	NA	-1000	1000	0			rxn29001	ORNITHINE-GLU-AMINOTRANSFERASE-RXN	Ornithine--oxo-glutarate aminotransferase	2.6.1.13	NA	UniRef90_B9DIU0	29.665	4.13e-49	177	96	STY1_bin_1_NODE_50_length_52608_cov_18.6875	47157	45913	|ARGASEDEG-PWY|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.6.1.13;http://identifiers.org/seed.reaction:rxn29001;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn31225_c0	3-oxoacyl-[acyl-carrier-protein] synthase III, chloroplast / beta-ketoacyl-ACP synthase III / 3-ketoacyl-acyl carrier protein synthase III (KAS III)	TRUE	NA	NA	-1000	1000	0			rxn31225	RXN-9516	3-oxo-hexanoyl-[acyl-carrier protein] synthase	2.3.1.179	NA	UniRef90_P0AAI7	56.204	2.68e-138	435	99	STY2_bin_2_NODE_3_length_112532_cov_30.2027	32555	33784	|PWY-5971|	good_blast	threshold	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.179;http://identifiers.org/seed.reaction:rxn31225;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn31238_c0	branched chain alpha-keto acid dehydrogenase E2 subunit (din3)	TRUE	NA	NA	-1000	1000	0			rxn31238	2.3.1.168-RXN	dihydrolipoyllysine-residue (2-methylpropanoyl)transferase	2.3.1.168	NA	UniRef90_P37942	32.899	1.53e-31	126	71	STY4_bin_1_NODE_172_length_30412_cov_566.554	20236	21081	|PWY-5046|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.3.1.168;http://identifiers.org/seed.reaction:rxn31238;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn31312_c0	2-oxoglutarate synthase	TRUE	NA	NA	-1000	1000	0			rxn31312	2-OXOGLUTARATE-SYNTHASE-RXN	2-OXOGLUTARATE-SYNTHASE-RXN	1.2.7.3	NA		NA	NA	100	NA		NA	NA	|P23-PWY|	no_blast	keyenzyme	Subunit 1	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.7.3;http://identifiers.org/seed.reaction:rxn31312;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn31933_c0	Nitrile hydratase	TRUE	NA	NA	-1000	1000	0			rxn31933	R313-RXN	3-cyanopyridine hydratase	4.2.1.84	NA	sp|P21220|NHB1_RHORH	32.456	6.93e-29	112	99	STY2_bin_2_NODE_17_length_65616_cov_40.1088	41592	42203	|P345-PWY|	good_blast	NA	Subunit 2	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.2.1.84;http://identifiers.org/seed.reaction:rxn31933;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn31947_c0	NADP+ oxidoreductase (CoA-feruloylating)	TRUE	NA	NA	-1000	1000	0			rxn31947	RXN-1106	feruloyl coenzyme A reductase	1.2.1.44	NA	tr|Q9R744|Q9R744_STAAU	25.573	1.72e-45	174	74	STY4_bin_1_NODE_135_length_33339_cov_504.08	6918	8498	|PWY-361|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.44;http://identifiers.org/seed.reaction:rxn31947;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn32027_c0	D-arabinose-5-phosphate aldose-ketose-isomerase	TRUE	NA	NA	-1000	1000	0			rxn32027	DARAB5PISOM-RXN	D-arabinose 5-phosphate isomerase	5.3.1.13	NA	UniRef90_P45313	44.795	3.22e-57	198	93	STY2_bin_2_NODE_3453_length_6304_cov_35.0242	5116	4169	|PWY-1269|	good_blast	keyenzyme	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.3.1.13;http://identifiers.org/seed.reaction:rxn32027;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn32133_c0	Glutathione reductase (NADPH)	TRUE	NA	NA	-1000	1000	0			rxn32133	GLUTATHIONE-REDUCT-NADPH-RXN	glutathione reductase	1.8.1.7	NA	UniRef90_P06715	50	1.38e-131	417	93	STY2_bin_2_NODE_309_length_18290_cov_35.2231	9498	8248	|PWY-4081|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.8.1.7;http://identifiers.org/seed.reaction:rxn32133;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn32434_c0	5,6,7,8-Tetrahydrofolate:NAD+ oxidoreductase	TRUE	NA	NA	-1000	1000	0			rxn32434	DIHYDROFOLATEREDUCT-RXN	dihydrofolate reductase	1.5.1.3	NA		NA	NA	100	NA		NA	NA	|1CMET2-PWY|	no_blast	threshold	Subunit 2	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.5.1.3;http://identifiers.org/seed.reaction:rxn32434;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn32446_c0	Phosphoglucosamine mutase	TRUE	NA	NA	-1000	1000	0			rxn32446	5.4.2.10-RXN	phosphoglucosamine mutase	5.4.2.10	NA	UniRef90_A1U605	55.378	4.71e-143	450	96	STY4_bin_1_NODE_4_length_120519_cov_465.846	38203	39507	|PWY0-1261|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.4.2.10;http://identifiers.org/seed.reaction:rxn32446;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn32754_c0	PHOSMANMUT-RXN.d	TRUE	NA	NA	-1000	1000	0			rxn32754	PHOSMANMUT-RXN	phosphomannomutase	5.4.2.8	NA	UniRef90_O85343	32.9	3.85e-57	202	98	STY1_bin_1_NODE_114_length_32138_cov_24.3308	124	1455	|PWY-5659|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.4.2.8;http://identifiers.org/seed.reaction:rxn32754;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn32907_c0	O-succinylhomoserine (thiol)-lyase	TRUE	NA	NA	-1000	1000	0			rxn32907	O-SUCCHOMOSERLYASE-RXN	O-succinylhomoserine(thiol)-lyase	2.5.1.48	NA	UniRef90_P00935	40.16	2.48e-78	261	97	STY1_bin_1_NODE_161_length_26556_cov_35.6779	17275	16151	|HOMOSER-METSYN-PWY|	good_blast	threshold	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.5.1.48;http://identifiers.org/seed.reaction:rxn32907;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn32990_c0	Caffeic aldehyde:NADP+ oxidoreductase (CoA-caffeoylating)	TRUE	NA	NA	-1000	1000	0			rxn32990	RXN-1106	feruloyl coenzyme A reductase	1.2.1.44	NA	tr|Q9R744|Q9R744_STAAU	25.573	1.72e-45	174	74	STY4_bin_1_NODE_135_length_33339_cov_504.08	6918	8498	|PWY-361|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.44;http://identifiers.org/seed.reaction:rxn32990;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn33374_c0	Aspartate-semialdehyde dehydrogenase	TRUE	NA	NA	-1000	1000	0			rxn33374	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	NA	UniRef90_O31219	60.436	2.83e-129	406	93	STY3_bin_1_NODE_98_length_31556_cov_132.868	16542	17498	|DAPLYSINESYN-PWY|	good_blast	full	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.11;http://identifiers.org/seed.reaction:rxn33374;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn33391_c0	2-Acetolactate pyruvate-lyase (carboxylating)	TRUE	NA	NA	-1000	1000	0			rxn33391	ACETOOHBUTSYN-RXN	2-aceto-2-hydroxy-butyrate synthase	2.2.1.6	NA	sp|P00894|ILVH_ECOLI	61.491	8.1e-62	203	99	STY1_bin_1_NODE_21_length_76331_cov_22.1833	36063	35584	|ILEUSYN-PWY|	good_blast	full	Subunit 2	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.2.1.6;http://identifiers.org/seed.reaction:rxn33391;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn33768_c0	2-methylisocitrate dehydratase	TRUE	NA	NA	-1000	1000	0			rxn33768	4.2.1.99-RXN	a2-methylaconitate hydratase	4.2.1.99	NA	UniRef90_A0QX20	56.854	0	988	99	STY1_bin_1_NODE_6988_length_4585_cov_20.2808	3137	462	|PWY0-42|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.2.1.99;http://identifiers.org/seed.reaction:rxn33768;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn33773_c0	-	TRUE	NA	NA	-1000	1000	0			rxn33773	q72gr8	transport-alternative-nadp	NA	alternative	gnl|tc-db|q72gr8|3.d.2.2.2	45.109	2.58e-70	237	97	STY1_bin_1_NODE_13_length_102798_cov_19.4395	92950	94050	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn33773;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn34241_c0	L-malate transport to chloroplast by sodium-ion symport	TRUE	NA	NA	-1000	1000	0			rxn34241	d5atk1	transport-2.a.56-c4-dicarboxylate	NA	2.a.56	gnl|tc-db|d5atk1|2.a.56.3.4	38.043	9.47e-58	209	83	STY4_bin_1_NODE_9_length_100063_cov_443.882	4102	5667	NA	good_blast	NA	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn34241;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
rxn37674_c0	CARBAMATE-KINASE-RXN.d	TRUE	NA	NA	-1000	1000	0			rxn37674	rxn00114	Carbamate kinase	2.7.2.2	NA	UniRef90_P63555	22.5	0.065	100	74	STY4_bin_1_NODE_277_length_23739_cov_490.005	1419	2000	seed.pwy648	bad_blast	threshold	NA	0	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.2.2;http://identifiers.org/seed.reaction:rxn37674;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn37863_c0	Galactowaldenase	TRUE	NA	NA	-1000	1000	0			rxn37863	UDPGLUCEPIM-RXN	UDP-galactose 4-epimerase	5.1.3.2	NA	UniRef90_A0R5C5	29.446	8.81e-28	112	100	STY4_bin_1_NODE_9_length_100063_cov_443.882	95262	96278	|PWY-3821|	good_blast	NA	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:5.1.3.2;http://identifiers.org/seed.reaction:rxn37863;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn38273_c0	PRPPSYN-RXN.e	FALSE	NA	NA	0	1000	0			rxn38273	PRPPSYN-RXN	ribose-phosphate diphosphokinase	2.7.6.1	NA	UniRef90_P44328	60.577	7.85e-131	398	99	STY3_bin_1_NODE_11816_length_3485_cov_154.266	36	965	|PWY0-662|	good_blast	full	NA	0	1	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.6.1;http://identifiers.org/seed.reaction:rxn38273;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn90092_c0	Quinone reductase	FALSE	NA	NA	0	1000	0			rxn90092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
EX_cpd01048_e0	Arsenate Exchange	TRUE	NA	NA	0	1000	0			EX_cpd01048	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/SBO:0000627	NA	NA	NA	NA	NA
EX_cpd11595_e0	chromate Exchange	TRUE	NA	NA	0	1000	0			EX_cpd11595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/SBO:0000627	NA	NA	NA	NA	NA
EX_cpd00082_e0	D-Fructose-e0-e0 Exchange	TRUE	NA	NA	0	1000	0			EX_cpd00082_e0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/SBO:0000627	NA	NA	NA	NA	NA
rxn01987_c0	R02750	TRUE	NA	NA	-1000	0	0			rxn01987	RIBOKIN-RXN	ribokinase	2.7.1.15	NA	UniRef90_P36945	29.53	1.14e-13	69.7	99	STY1_bin_1_NODE_110_length_32792_cov_19.5829	4574	3699	|RIBOKIN-PWY|	bad_blast	NA	NA	0	NA	3	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.15;http://identifiers.org/seed.reaction:rxn01987;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01987;http://identifiers.org/kegg.reaction:R02750;http://identifiers.org/bigg.reaction:DRBK;http://identifiers.org/metanetx.reaction:MNXR97781	MNXR97781	rxn01987	R02750	DRBK	NA
rxn01306_c0	2-dehydro-3-deoxy-D-pentonate glycolaldehyde-lyase (pyruvate-forming)	TRUE	NA	NA	-1000	1000	0			rxn01306	4.1.2.28-RXN	2-dehydro-3-deoxy-D-pentonate aldolase	4.1.2.28	NA	UniRef90_P75682	35.185	1.96e-22	95.9	72	STY2_bin_2_NODE_1168_length_9810_cov_36.405	1606	2241	|PWY-7178|	bad_blast	NA	NA	0	NA	3	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.2.28;http://identifiers.org/seed.reaction:rxn01306;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01306;http://identifiers.org/kegg.reaction:R01782;http://identifiers.org/biocyc:META:4.1.2.28-RXN;http://identifiers.org/metanetx.reaction:MNXR107168	MNXR107168	rxn01306	R01782	NA	4.1.2.28-RXN
rxn00630_c0	D-Mannitol:NADP+ 2-oxidoreductase	TRUE	NA	NA	-1000	1000	0			rxn00630	R00870	D-Mannitol:NADP+ 2-oxidoreductase	1.1.1.138	NA	UniRef50_A0A6G7GXP8	33.333	5.15e-21	88.2	99	STY4_bin_1_NODE_2_length_187527_cov_473.197	149442	148987	map00051	bad_blast	NA	NA	0	NA	3	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.138;http://identifiers.org/seed.reaction:rxn00630;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00630;http://identifiers.org/kegg.reaction:R00870;http://identifiers.org/biocyc:META:MANNITOL-2-DEHYDROGENASE-NADP+-RXN;http://identifiers.org/metanetx.reaction:MNXR106724	MNXR106724	rxn00630	R00870	NA	MANNITOL-2-DEHYDROGENASE-NADP+-RXN
rxn02112_c0	(R,R)-Butane-2,3-diol:NAD+ oxidoreductase	TRUE	NA	NA	-1000	1000	0			rxn02112	RR-BUTANEDIOL-DEHYDROGENASE-RXN	(R,R)-butanediol dehydrogenase	1.1.1.4	NA	UniRef90_Q0KDL6	27.027	6.6e-18	84	95	STY4_bin_1_NODE_22_length_67542_cov_591.459	35760	34699	|PWY3O-246|	bad_blast	NA	NA	0	NA	3	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.4;http://identifiers.org/seed.reaction:rxn02112;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08535_c0	Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)	FALSE	NA	NA	0	1000	0			rxn08535	q1r4s9	transport-4.a.2-fructose	NA	4.a.2	gnl|tc-db|q1r4s9|4.a.2.1.9	29.197	1.07e-13	65.9	87	STY1_bin_1_NODE_24_length_74968_cov_22.6092	65880	66275	NA	bad_blast	NA	NA	0	NA	3	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08535;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA
rxn08854_c0	TRANS-RXN-58.cp	TRUE	NA	NA	-1000	1000	0			rxn08854	p94633	transport-2.a.75-lysine	NA	2.a.75	gnl|tc-db|p94633|2.a.75.1.1	25.806	3.51e-14	69.7	92	STY4_bin_1_NODE_67_length_45416_cov_442.926	19371	18820	NA	bad_blast	NA	NA	0	NA	4	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn08854;http://identifiers.org/SBO:0000185;http://identifiers.org/seed.reaction:rxn08854;http://identifiers.org/bigg.reaction:LYSt2m;http://identifiers.org/bigg.reaction:LYSt2pp;http://identifiers.org/bigg.reaction:LYSt2r;http://identifiers.org/biocyc:META:TRANS-RXN-58;http://identifiers.org/metanetx.reaction:MNXR101266	MNXR101266	rxn08854	NA	LYSt2m;LYSt2pp;LYSt2r	TRANS-RXN-58
rxn09657_c0	Thiamine transporter	TRUE	NA	NA	-1000	1000	0			rxn09657	q08485	transport-2.a.39-thiamine	NA	2.a.39	gnl|tc-db|q08485|2.a.39.4.2	20.767	2.91e-16	81.3	71	STY2_bin_2_NODE_17_length_65616_cov_40.1088	22185	20923	NA	bad_blast	NA	NA	0	NA	4	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/seed.reaction:rxn09657;http://identifiers.org/SBO:0000185	NA	NA	NA	NA	NA
